wordform,sum_freq,norm_freq,log_freq,Moby_pron,Rep_P,Rep_O,sqrt_freq
job,181829,404.0644444,0.549298239,/dZ/oU/b,_/_/J/a/b/_/_/,_/_/j/o/b/_/_/_/,426.414118
jog,2317,5.148888889,0.166167056,/dZ/A/g,_/_/J/a/g/_/_/,_/_/j/o/g/_/_/_/,48.13522619
thus,62743,139.4288889,0.452380877,/D/@/s,_/_/D/^/s/_/_/,_/t/h/u/s/_/_/_/,250.4855285
thug,2455,5.455555556,0.170619749,/T/@/g,_/_/T/^/g/_/_/,_/t/h/u/g/_/_/_/,49.54795657
thud,1789,3.975555556,0.146795901,/T/@/d,_/_/T/^/d/_/_/,_/t/h/u/d/_/_/_/,42.29657197
smart,23933,53.18444444,0.365256171,sm/A/rt,_/s/m/a/r/t/_/,_/s/m/a/r/t/_/_/,154.7029411
term,71976,159.9466667,0.464857263,t/@/rm,_/_/t/^/r/m/_/,_/_/t/e/r/m/_/_/,268.2834322
press,88865,197.4777778,0.484033525,pr/E/s,_/p/r/E/s/_/_/,_/p/r/e/s/s/_/_/,298.1023314
paste,4229,9.397777778,0.214227603,p/eI/st,_/_/p/e/s/t/_/,_/_/p/a/s/t/e/_/,65.03076195
rare,22325,49.61111111,0.35901461,r/@/r,_/_/r/E/r/_/_/,_/_/r/a/r/e/_/_/,149.415528
nuke,848,1.884444444,0.096916206,n/u/k,_/_/n/u/k/_/_/,_/_/n/u/k/e/_/_/,29.12043956
glint,2215,4.922222222,0.162730799,gl/I/nt,_/g/l/I/n/t/_/,_/g/l/i/n/t/_/_/,47.0637865
cliff,7321,16.26888889,0.260640792,kl/I/f,_/k/l/I/f/_/_/,_/c/l/i/f/f/_/_/,85.5628424
sass,233,0.517777778,0.05,s/&/s,_/_/s/@/s/_/_/,_/_/s/a/s/s/_/_/,15.26433752
prize,14951,33.22444444,0.323221664,pr/aI/z,_/p/r/Y/z/_/_/,_/p/r/i/z/e/_/_/,122.2742818
straight,42094,93.54222222,0.416183216,str/eI/t,s/t/r/e/t/_/_/,s/t/r/a/i/g/h/t/,205.1682237
milled,92,0.204444444,0.05,m/I/ld,_/_/m/I/l/d/_/,_/_/m/i/l/l/e/d/,9.591663047
dorm,2594,5.764444444,0.174895812,d/O/rm,_/_/d/o/r/m/_/,_/_/d/o/r/m/_/_/,50.93132631
spoke,946,2.102222222,0.103575287,sp/oU/k,_/s/p/o/k/_/_/,_/s/p/o/k/e/_/_/,30.757113
hurt,45123,100.2733333,0.42247545,h/@/rt,_/_/h/^/r/t/_/,_/_/h/u/r/t/_/_/,212.4217503
hurl,3020,6.711111111,0.186879109,h/@/rl,_/_/h/^/r/l/_/,_/_/h/u/r/l/_/_/,54.95452666
famed,2537,5.637777778,0.173166423,f/eI/md,_/_/f/e/m/d/_/,_/_/f/a/m/e/d/_/,50.36864104
blade,11983,26.62888889,0.303636074,bl/eI/d,_/b/l/e/d/_/_/,_/b/l/a/d/e/_/_/,109.46689
dyke,84,0.186666667,0.05,d/aI/k,_/_/d/Y/k/_/_/,_/_/d/y/k/e/_/_/,9.16515139
chump,294,0.653333333,0.05,/tS/@/mp,_/_/C/^/m/p/_/,_/c/h/u/m/p/_/_/,17.1464282
scourge,876,1.946666667,0.098868768,sk/@/r/dZ/,_/s/k/^/r/J/_/,_/s/c/o/u/r/g/e/,29.59729717
wink,4380,9.733333333,0.21713345,w/I/N/k,_/_/w/I/G/k/_/,_/_/w/i/n/k/_/_/,66.18156843
wing,22192,49.31555556,0.358478778,w/I/N/,_/_/w/I/G/_/_/,_/_/w/i/n/g/_/_/,148.9697956
wind,56049,124.5533333,0.44213691,w/I/nd,_/_/w/I/n/d/_/,_/_/w/i/n/d/_/_/,236.7467001
wine,32673,72.60666667,0.393282767,w/aI/n,_/_/w/Y/n/_/_/,_/_/w/i/n/e/_/_/,180.7567426
swathe,544,1.208888889,0.072503299,sw/A/D/,_/s/w/a/D/_/_/,_/s/w/a/t/h/e/_/,23.32380758
waive,1591,3.535555556,0.138325076,w/eI/v,_/_/w/e/v/_/_/,_/_/w/a/i/v/e/_/,39.88734135
knit,2528,5.617777778,0.172890349,n/I/t,_/_/n/I/t/_/_/,_/k/n/i/t/_/_/_/,50.27922036
scruff,130,0.288888889,0.05,skr/@/f,s/k/r/^/f/_/_/,s/c/r/u/f/f/_/_/,11.40175425
wasp,1862,4.137777778,0.149731167,w/A/sp,_/_/w/a/s/p/_/,_/_/w/a/s/p/_/_/,43.15089802
wash,21992,48.87111111,0.357667061,w/A/S/,_/_/w/a/S/_/_/,_/_/w/a/s/h/_/_/,148.2969993
doit,44,0.097777778,0.05,d/Oi/t,_/_/d/O/t/_/_/,_/_/d/o/i/t/_/_/,6.633249581
drought,5052,11.22666667,0.229051154,dr/AU/t,_/d/r/A/t/_/_/,_/d/r/o/u/g/h/t/,71.07742258
grove,6685,14.85555556,0.252828942,gr/oU/v,_/g/r/o/v/_/_/,_/g/r/o/v/e/_/_/,81.76184929
bomb,24590,54.64444444,0.367688689,b/A/m,_/_/b/a/m/_/_/,_/_/b/o/m/b/_/_/,156.8119893
gauge,5244,11.65333333,0.232189314,g/eI/dZ/,_/_/g/e/J/_/_/,_/_/g/a/u/g/e/_/,72.41546796
cupid,117,0.26,0.05,k/ju/p/@/d,k/j/p/^/d/_/_/,_/_/c/u/p/i/d/_/,10.81665383
theme,25568,56.81777778,0.371193966,/T/i/m,_/_/T/i/m/_/_/,_/t/h/e/m/e/_/_/,159.8999687
mend,1815,4.033333333,0.147852168,m/E/nd,_/_/m/E/n/d/_/,_/_/m/e/n/d/_/_/,42.60281681
fair,37933,84.29555556,0.406766887,f/@/r,_/_/f/E/r/_/_/,_/_/f/a/i/r/_/_/,194.7639597
fail,56552,125.6711111,0.442947807,f/eI/l,_/_/f/e/l/_/_/,_/_/f/a/i/l/_/_/,237.8066441
fain,119,0.264444444,0.05,f/eI/n,_/_/f/e/n/_/_/,_/_/f/a/i/n/_/_/,10.90871211
best,47876,106.3911111,0.427841614,b/E/st,_/_/b/E/s/t/_/,_/_/b/e/s/t/_/_/,218.80585
score,68305,151.7888889,0.460098433,sk/oU/r,_/s/k/o/r/_/_/,_/s/c/o/r/e/_/_/,261.3522527
scorn,1818,4.04,0.147973264,sk/O/rn,_/s/k/o/r/n/_/,_/s/c/o/r/n/_/_/,42.63801121
vain,2697,5.993333333,0.177940275,v/eI/n,_/_/v/e/n/_/_/,_/_/v/a/i/n/_/_/,51.93264869
chrome,1360,3.022222222,0.127336173,kr/oU/m,_/k/r/o/m/_/_/,c/h/r/o/m/e/_/_/,36.87817783
life,381305,847.3444444,0.616929887,l/aI/f,_/_/l/Y/f/_/_/,_/_/l/i/f/e/_/_/,617.4989879
joust,302,0.671111111,0.05,/dZ/AU/st,_/_/J/A/s/t/_/,_/_/j/o/u/s/t/_/,17.3781472
lift,41458,92.12888889,0.414805215,l/I/ft,_/_/l/I/f/t/_/,_/_/l/i/f/t/_/_/,203.6123768
child,383737,852.7488889,0.61751087,/tS/aI/ld,_/_/C/Y/l/d/_/,_/c/h/i/l/d/_/_/,619.4650918
chill,9359,20.79777778,0.281948485,/tS/I/l,_/_/C/I/l/_/_/,_/c/h/i/l/l/_/_/,96.74192473
plight,2758,6.128888889,0.179696668,pl/aI/t,_/p/l/Y/t/_/_/,_/p/l/i/g/h/t/_/,52.51666402
birth,28447,63.21555556,0.380795558,b/@/r/T/,_/_/b/^/r/T/_/,_/_/b/i/r/t/h/_/,168.6623847
surf,5646,12.54666667,0.23843061,s/@/rf,_/_/s/^/r/f/_/,_/_/s/u/r/f/_/_/,75.13986958
biff,37,0.082222222,0.05,b/I/f,_/_/b/I/f/_/_/,_/_/b/i/f/f/_/_/,6.08276253
fop,86,0.191111111,0.05,f/A/p,_/_/f/a/p/_/_/,_/_/f/o/p/_/_/_/,9.273618495
for,3804080,8453.511111,0.827276257,f/O/r,_/_/f/o/r/_/_/,_/_/f/o/r/_/_/_/,1000
fox,5047,11.21555556,0.228967975,f/A/ks,_/_/f/a/k/s/_/,_/_/f/o/x/_/_/_/,71.04224096
foe,2788,6.195555556,0.180548254,f/oU/,_/_/f/o/_/_/_/,_/_/f/o/e/_/_/_/,52.80151513
fog,6362,14.13777778,0.248590623,f/A/g,_/_/f/a/g/_/_/,_/_/f/o/g/_/_/_/,79.76214641
fob,212,0.471111111,0.05,f/A/b,_/_/f/a/b/_/_/,_/_/f/o/b/_/_/_/,14.56021978
gauze,860,1.911111111,0.097758126,g/O/z,_/_/g/a/z/_/_/,_/_/g/a/u/z/e/_/,29.3257566
nought,65,0.144444444,0.05,n/O/t,_/_/n/a/t/_/_/,_/_/n/o/u/g/h/t/,8.062257748
width,3476,7.724444444,0.198174813,w/I/d/T/,_/_/w/I/d/T/_/,_/_/w/i/d/t/h/_/,58.95761189
spring,59327,131.8377778,0.447296654,spr/I/N/,s/p/r/I/G/_/_/,s/p/r/i/n/g/_/_/,243.5713448
pest,3431,7.624444444,0.197120117,p/E/st,_/_/p/E/s/t/_/,_/_/p/e/s/t/_/_/,58.57473858
proud,20507,45.57111111,0.351403656,pr/AU/d,_/p/r/A/d/_/_/,_/p/r/o/u/d/_/_/,143.2026536
snick,86,0.191111111,0.05,sn/I/k,_/s/n/I/k/_/_/,_/s/n/i/c/k/_/_/,9.273618495
vet,3817,8.482222222,0.205794841,v/E/t,_/_/v/E/t/_/_/,_/_/v/e/t/_/_/_/,61.78187436
vex,422,0.937777778,0.060523147,v/E/ks,_/_/v/E/k/s/_/,_/_/v/e/x/_/_/_/,20.54263858
veg,121,0.268888889,0.05,v/E/dZ/,_/_/v/E/J/_/_/,_/_/v/e/g/_/_/_/,11
vee,171,0.38,0.05,v/i/,_/_/v/i/_/_/_/,_/_/v/e/e/_/_/_/,13.07669683
mourn,2470,5.488888889,0.171090933,m/oU/rn,_/_/m/o/r/n/_/,_/_/m/o/u/r/n/_/,49.69909456
tear,40686,90.41333333,0.41310417,t/@/r,_/_/t/E/r/_/_/,_/_/t/e/a/r/_/_/,201.7077093
teat,190,0.422222222,0.05,t/i/t,_/_/t/i/t/_/_/,_/_/t/e/a/t/_/_/,13.78404875
teak,644,1.431111111,0.081273228,t/i/k,_/_/t/i/k/_/_/,_/_/t/e/a/k/_/_/,25.37715508
team,156651,348.1133333,0.535698585,t/i/m,_/_/t/i/m/_/_/,_/_/t/e/a/m/_/_/,395.7916118
love,200779,446.1755556,0.558346868,l/@/v,_/_/l/^/v/_/_/,_/_/l/o/v/e/_/_/,448.0836975
jazz,12373,27.49555556,0.306461792,/dZ/&/z,_/_/J/@/z/_/_/,_/_/j/a/z/z/_/_/,111.2339876
spot,50298,111.7733333,0.432315606,sp/A/t,_/s/p/a/t/_/_/,_/s/p/o/t/_/_/_/,224.2721561
date,50189,111.5311111,0.43211889,d/eI/t,_/_/d/e/t/_/_/,_/_/d/a/t/e/_/_/,224.029016
spam,1240,2.755555556,0.121060249,sp/&/m,_/s/p/@/m/_/_/,_/s/p/a/m/_/_/_/,35.21363372
gaff,187,0.415555556,0.05,g/&/f,_/_/g/@/f/_/_/,_/_/g/a/f/f/_/_/,13.67479433
vote,82940,184.3111111,0.477753692,v/oU/t,_/_/v/o/t/_/_/,_/_/v/o/t/e/_/_/,287.9930555
knead,1186,2.635555556,0.118089241,n/i/d,_/_/n/i/d/_/_/,_/k/n/e/a/d/_/_/,34.43835072
take,676164,1502.586667,0.669290479,t/eI/k,_/_/t/e/k/_/_/,_/_/t/a/k/e/_/_/,822.291919
mince,3002,6.671111111,0.186403296,m/I/ns,_/_/m/I/n/s/_/,_/_/m/i/n/c/e/_/,54.79051013
fife,194,0.431111111,0.05,f/aI/f,_/_/f/Y/f/_/_/,_/_/f/i/f/e/_/_/,13.92838828
robe,5576,12.39111111,0.237373981,r/oU/b,_/_/r/o/b/_/_/,_/_/r/o/b/e/_/_/,74.67261881
gout,348,0.773333333,0.052409914,g/AU/t,_/_/g/A/t/_/_/,_/_/g/o/u/t/_/_/,18.65475811
twit,142,0.315555556,0.05,tw/I/t,_/t/w/I/t/_/_/,_/t/w/i/t/_/_/_/,11.91637529
twin,17364,38.58666667,0.336537947,tw/I/n,_/t/w/I/n/_/_/,_/t/w/i/n/_/_/_/,131.7725313
twig,1897,4.215555556,0.151105771,tw/I/g,_/t/w/I/g/_/_/,_/t/w/i/g/_/_/_/,43.55456348
chad,248,0.551111111,0.05,/tS/&/d,_/_/C/@/d/_/_/,_/c/h/a/d/_/_/_/,15.74801575
breath,28810,64.02222222,0.381937658,br/E/T/,_/b/r/E/T/_/_/,_/b/r/e/a/t/h/_/,169.7350877
girth,516,1.146666667,0.069889178,g/@/r/T/,_/_/g/^/r/T/_/,_/_/g/i/r/t/h/_/,22.71563338
brow,5091,11.31333333,0.229697364,br/AU/,_/b/r/A/_/_/_/,_/b/r/o/w/_/_/_/,71.35124386
gorse,71,0.157777778,0.05,g/O/rs,_/_/g/o/r/s/_/,_/_/g/o/r/s/e/_/,8.426149773
skied,22,0.048888889,0.05,sk/i/d,_/s/k/i/d/_/_/,_/s/k/i/e/d/_/_/,4.69041576
pow,435,0.966666667,0.061877007,p/oU/,_/_/p/A/_/_/_/,_/_/p/o/w/_/_/_/,20.85665361
clan,4676,10.39111111,0.22257508,kl/&/n,_/k/l/@/n/_/_/,_/c/l/a/n/_/_/_/,68.38128399
clam,2195,4.877777778,0.162041621,kl/&/m,_/k/l/@/m/_/_/,_/c/l/a/m/_/_/_/,46.8508271
clad,1662,3.693333333,0.141453552,kl/&/d,_/k/l/@/d/_/_/,_/c/l/a/d/_/_/_/,40.76763422
clay,9870,21.93333333,0.28659456,kl/eI/,_/k/l/e/_/_/_/,_/c/l/a/y/_/_/_/,99.34787366
claw,4913,10.91777778,0.226710146,kl/O/,_/k/l/a/_/_/_/,_/c/l/a/w/_/_/_/,70.09279564
clap,4142,9.204444444,0.212510487,kl/&/p,_/k/l/@/p/_/_/,_/c/l/a/p/_/_/_/,64.35837164
tube,15264,33.92,0.325062365,t/u/b,_/_/t/u/b/_/_/,_/_/t/u/b/e/_/_/,123.5475617
poise,4473,9.94,0.218878276,p/Oi/z,_/_/p/O/z/_/_/,_/_/p/o/i/s/e/_/,66.88049043
ace,3550,7.888888889,0.199883193,/eI/s,_/_/_/e/s/_/_/,_/_/_/a/c/e/_/_/,59.58187644
act,116981,259.9577778,0.509072099,/&/kt,_/_/_/@/k/t/_/,_/_/_/a/c/t/_/_/,342.0248529
flawed,3303,7.34,0.194051853,fl/O/d,_/f/l/a/d/_/_/,_/f/l/a/w/e/d/_/,57.47173218
gone,22,0.048888889,0.05,g/O/n,_/_/g/a/n/_/_/,_/_/g/o/n/e/_/_/,4.69041576
ad,24111,53.58,0.365921623,/&/d,_/_/_/@/d/_/_/,_/_/_/a/d/_/_/_/,155.2771715
ah,11450,25.44444444,0.299627451,/A/,_/_/_/a/_/_/_/,_/_/_/a/h/_/_/_/,107.0046728
am,8145,18.1,0.269861117,/&/m,_/_/_/@/m/_/_/,_/_/_/a/m/_/_/_/,90.24965374
as,2747992,6106.648889,0.797528175,/&/z,_/_/_/@/z/_/_/,_/_/_/a/s/_/_/_/,1000
at,2275149,5055.886667,0.780256072,/@/t,_/_/_/@/t/_/_/,_/_/_/a/t/_/_/_/,1000
aw,1474,3.275555556,0.132924215,/O/,_/_/_/a/_/_/_/,_/_/_/a/w/_/_/_/,38.39270764
ay,481,1.068888889,0.066512853,/eI/,_/_/_/e/_/_/_/,_/_/_/a/y/_/_/_/,21.9317122
ax,1500,3.333333333,0.134152261,/&/ks,_/_/_/@/k/s/_/,_/_/_/a/x/_/_/_/,38.72983346
slant,1641,3.646666667,0.140539318,sl/&/nt,_/s/l/@/n/t/_/,_/s/l/a/n/t/_/_/,40.5092582
fresh,43729,97.17555556,0.419633296,fr/E/S/,_/f/r/E/S/_/_/,_/f/r/e/s/h/_/_/,209.114801
slang,974,2.164444444,0.10539213,sl/&/N/,_/s/l/@/G/_/_/,_/s/l/a/n/g/_/_/,31.20897307
sync,1218,2.706666667,0.119861461,s/I/N/k,_/_/s/I/G/k/_/,_/_/s/y/n/c/_/_/,34.89985673
grease,3439,7.642222222,0.19730851,gr/i/s,_/g/r/i/s/_/_/,_/g/r/e/a/s/e/_/,58.64298765
nurse,25370,56.37777778,0.370495069,n/@/rs,_/_/n/^/r/s/_/,_/_/n/u/r/s/e/_/,159.2796283
razz,105,0.233333333,0.05,r/&/z,_/_/r/@/z/_/_/,_/_/r/a/z/z/_/_/,10.24695077
pick,94914,210.92,0.49002889,p/I/k,_/_/p/I/k/_/_/,_/_/p/i/c/k/_/_/,308.0811581
raze,647,1.437777778,0.081523765,r/eI/z,_/_/r/e/z/_/_/,_/_/r/a/z/e/_/_/,25.43619468
sense,120927,268.7266667,0.512095822,s/E/ns,_/_/s/E/n/s/_/,_/_/s/e/n/s/e/_/,347.7455967
cline,55,0.122222222,0.05,kl/aI/n,_/k/l/Y/n/_/_/,_/c/l/i/n/e/_/_/,7.416198487
cling,6807,15.12666667,0.254380054,kl/I/N/,_/k/l/I/G/_/_/,_/c/l/i/n/g/_/_/,82.50454533
clink,989,2.197777778,0.106350798,kl/I/N/k,_/k/l/I/G/k/_/,_/c/l/i/n/k/_/_/,31.44837039
wrench,2753,6.117777778,0.179553964,r/E/n/tS/,_/_/r/E/n/C/_/,_/w/r/e/n/c/h/_/,52.46903849
pant,16581,36.84666667,0.332425611,p/&/nt,_/_/p/@/n/t/_/,_/_/p/a/n/t/_/_/,128.7672319
pang,1488,3.306666667,0.133587518,p/&/N/,_/_/p/@/G/_/_/,_/_/p/a/n/g/_/_/,38.57460304
pane,1522,3.382222222,0.135178654,p/eI/n,_/_/p/e/n/_/_/,_/_/p/a/n/e/_/_/,39.01281841
stewed,170,0.377777778,0.05,st/u/d,_/s/t/u/d/_/_/,_/s/t/e/w/e/d/_/,13.03840481
weed,8310,18.46666667,0.271600786,w/i/d,_/_/w/i/d/_/_/,_/_/w/e/e/d/_/_/,91.1592014
guan,24,0.053333333,0.05,gw/A/n,_/g/w/a/n/_/_/,_/_/g/u/a/n/_/_/,4.898979486
guar,21,0.046666667,0.05,gw/A/r,_/g/w/a/r/_/_/,_/_/g/u/a/r/_/_/,4.582575695
grace,10327,22.94888889,0.290558778,gr/eI/s,_/g/r/e/s/_/_/,_/g/r/a/c/e/_/_/,101.621848
croon,764,1.697777778,0.090795299,kr/u/n,_/k/r/u/n/_/_/,_/c/r/o/o/n/_/_/,27.64054992
steppe,509,1.131111111,0.069223808,st/E/p,_/s/t/E/p/_/_/,_/s/t/e/p/p/e/_/,22.56102835
play,266390,591.9777778,0.584165303,pl/eI/,_/p/l/e/_/_/_/,_/p/l/a/y/_/_/_/,516.1298286
tryst,311,0.691111111,0.05,tr/I/st,_/t/r/I/s/t/_/,_/t/r/y/s/t/_/_/,17.63519209
yawn,1885,4.188888889,0.150636801,/j/O/n,_/_/j/a/n/_/_/,_/_/y/a/w/n/_/_/,43.41658669
yawl,53,0.117777778,0.05,/j/O/l,_/_/j/a/l/_/_/,_/_/y/a/w/l/_/_/,7.280109889
plan,170390,378.6444444,0.543368806,pl/&/n,_/p/l/@/n/_/_/,_/p/l/a/n/_/_/_/,412.7832361
hipped,32,0.071111111,0.05,h/I/pt,_/_/h/I/p/t/_/,_/_/h/i/p/p/e/d/,5.656854249
failed,4418,9.817777778,0.217850415,f/eI/ld,_/_/f/e/l/d/_/,_/_/f/a/i/l/e/d/,66.46803743
sleeve,6854,15.23111111,0.254970666,sl/i/v,_/s/l/i/v/_/_/,_/s/l/e/e/v/e/_/,82.78888814
set,193741,430.5355556,0.555089771,s/E/t,_/_/s/E/t/_/_/,_/_/s/e/t/_/_/_/,440.1601981
sex,54854,121.8977778,0.440181107,s/E/ks,_/_/s/E/k/s/_/,_/_/s/e/x/_/_/_/,234.2093081
see,808664,1797.031111,0.685652092,s/i/,_/_/s/i/_/_/_/,_/_/s/e/e/_/_/_/,899.2574715
sea,46174,102.6088889,0.424561377,s/i/,_/_/s/i/_/_/_/,_/_/s/e/a/_/_/_/,214.8813626
nope,1964,4.364444444,0.153680903,n/oU/p,_/_/n/o/p/_/_/,_/_/n/o/p/e/_/_/,44.31703961
scamp,56,0.124444444,0.05,sk/&/mp,_/s/k/@/m/p/_/,_/s/c/a/m/p/_/_/,7.483314774
whole,112664,250.3644444,0.505645437,h/oU/l,_/_/h/o/l/_/_/,_/w/h/o/l/e/_/_/,335.6545844
drunk,9752,21.67111111,0.285542449,dr/@/N/k,_/d/r/^/G/k/_/,_/d/r/u/n/k/_/_/,98.75221517
synth,96,0.213333333,0.05,s/I/n/T/,_/_/s/I/n/T/_/,_/_/s/y/n/t/h/_/,9.797958971
firm,59910,133.1333333,0.448184606,f/@/rm,_/_/f/^/r/m/_/,_/_/f/i/r/m/_/_/,244.7651936
fire,95507,212.2377778,0.490596027,f/aI/r,_/_/f/Y/r/_/_/,_/_/f/i/r/e/_/_/,309.0420683
fund,70075,155.7222222,0.462423857,f/@/nd,_/_/f/^/n/d/_/,_/_/f/u/n/d/_/_/,264.7168298
wheeled,331,0.735555556,0.050439862,w/i/ld,_/_/w/i/l/d/_/,_/w/h/e/e/l/e/d/,18.1934054
funk,1243,2.762222222,0.12122251,f/@/N/k,_/_/f/^/G/k/_/,_/_/f/u/n/k/_/_/,35.25620513
mote,357,0.793333333,0.053435959,m/oU/t,_/_/m/o/t/_/_/,_/_/m/o/t/e/_/_/,18.89444363
moth,2270,5.044444444,0.1645997,m/O/T/,_/_/m/a/T/_/_/,_/_/m/o/t/h/_/_/,47.644517
horde,1418,3.151111111,0.130221842,h/oU/rd,_/_/h/o/r/d/_/,_/_/h/o/r/d/e/_/,37.65634077
canned,3249,7.22,0.192725917,k/&/nd,_/_/k/@/n/d/_/,_/_/c/a/n/n/e/d/,57
hued,35,0.077777778,0.05,h/j/u/d,_/_/h/W/d/_/_/,_/_/h/u/e/d/_/_/,5.916079783
bruit,22,0.048888889,0.05,br/u/t,_/b/r/u/t/_/_/,_/b/r/u/i/t/_/_/,4.69041576
sight,27850,61.88888889,0.378885656,s/aI/t,_/_/s/Y/t/_/_/,_/_/s/i/g/h/t/_/,166.8831927
be,14388972,31975.49333,0.948982838,b/i/,_/_/b/i/_/_/_/,_/_/b/e/_/_/_/_/,1000
by,1735090,3855.755556,0.755469709,b/aI/,_/_/b/Y/_/_/_/,_/_/b/y/_/_/_/_/,1000
chide,990,2.2,0.106414353,/tS/aI/d,_/_/C/Y/d/_/_/,_/c/h/i/d/e/_/_/,31.46426545
link,43441,96.53555556,0.419034939,l/I/N/k,_/_/l/I/G/k/_/,_/_/l/i/n/k/_/_/,208.4250465
ling,852,1.893333333,0.097197708,l/I/N/,_/_/l/I/G/_/_/,_/_/l/i/n/g/_/_/,29.18903904
line,174313,387.3622222,0.545445888,l/aI/n,_/_/l/Y/n/_/_/,_/_/l/i/n/e/_/_/,417.5080838
horned,520,1.155555556,0.070267228,h/O/rnd,_/_/h/o/r/n/d/,_/_/h/o/r/n/e/d/,22.8035085
mood,16258,36.12888889,0.330673839,m/u/d,_/_/m/u/d/_/_/,_/_/m/o/o/d/_/_/,127.5068626
code,28774,63.94222222,0.381825027,k/oU/d,_/_/k/o/d/_/_/,_/_/c/o/d/e/_/_/,169.629007
send,112005,248.9,0.505110871,s/E/nd,_/_/s/E/n/d/_/,_/_/s/e/n/d/_/_/,334.6714807
moot,864,1.92,0.098037053,m/u/t,_/_/m/u/t/_/_/,_/_/m/o/o/t/_/_/,29.39387691
twine,1046,2.324444444,0.109904782,tw/aI/n,_/t/w/Y/n/_/_/,_/t/w/i/n/e/_/_/,32.34192326
bird,39359,87.46444444,0.41010422,b/@/rd,_/_/b/^/r/d/_/,_/_/b/i/r/d/_/_/,198.391028
let,189055,420.1222222,0.552855012,l/E/t,_/_/l/E/t/_/_/,_/_/l/e/t/_/_/_/,434.8045538
sire,787,1.748888889,0.092512382,s/aI/r,_/_/s/Y/r/_/_/,_/_/s/i/r/e/_/_/,28.05352028
adze,42,0.093333333,0.05,/&/dz,_/_/_/@/d/z/_/,_/_/_/a/d/z/e/_/,6.480740698
doubt,33057,73.46,0.394337301,d/AU/t,_/_/d/A/t/_/_/,_/_/d/o/u/b/t/_/,181.8158409
slit,2399,5.331111111,0.168838905,sl/I/t,_/s/l/I/t/_/_/,_/s/l/i/t/_/_/_/,48.97958759
drill,11383,25.29555556,0.299110895,dr/I/l,_/d/r/I/l/_/_/,_/d/r/i/l/l/_/_/,106.691143
bent,1293,2.873333333,0.123885329,b/E/nt,_/_/b/E/n/t/_/,_/_/b/e/n/t/_/_/,35.95830919
high,307428,683.1733333,0.597253063,h/aI/,_/_/h/Y/_/_/_/,_/_/h/i/g/h/_/_/,554.4619013
stow,1249,2.775555556,0.121546171,st/oU/,_/s/t/o/_/_/_/,_/s/t/o/w/_/_/_/,35.34119409
rille,19,0.042222222,0.05,r/i/l,_/_/r/i/l/_/_/,_/_/r/i/l/l/e/_/,4.358898944
belch,764,1.697777778,0.090795299,b/E/l/tS/,_/_/b/E/l/C/_/,_/_/b/e/l/c/h/_/,27.64054992
kiss,27484,61.07555556,0.377694736,k/I/s,_/_/k/I/s/_/_/,_/_/k/i/s/s/_/_/,165.7829907
merge,4578,10.17333333,0.220809056,m/@/r/dZ/,_/_/m/^/r/J/_/,_/_/m/e/r/g/e/_/,67.6609193
bad,160908,357.5733333,0.538144663,b/&/d,_/_/b/@/d/_/_/,_/_/b/a/d/_/_/_/,401.1333943
czar,213,0.473333333,0.05,z/A/r,_/_/z/a/r/_/_/,_/c/z/a/r/_/_/_/,14.59451952
spill,12352,27.44888889,0.30631184,sp/I/l,_/s/p/I/l/_/_/,_/s/p/i/l/l/_/_/,111.1395519
spilt,62,0.137777778,0.05,sp/I/lt,_/s/p/I/l/t/_/,_/s/p/i/l/t/_/_/,7.874007874
blown,540,1.2,0.072134395,bl/oU/n,_/b/l/o/n/_/_/,_/b/l/o/w/n/_/_/,23.23790008
steel,18644,41.43111111,0.342886253,st/i/l,_/s/t/i/l/_/_/,_/s/t/e/e/l/_/_/,136.5430335
steed,110,0.244444444,0.05,st/i/d,_/s/t/i/d/_/_/,_/s/t/e/e/d/_/_/,10.48808848
steep,9825,21.83333333,0.286194757,st/i/p,_/s/t/i/p/_/_/,_/s/t/e/e/p/_/_/,99.12113801
steer,5445,12.1,0.235363174,st/i/r,_/s/t/i/r/_/_/,_/s/t/e/e/r/_/_/,73.79024326
heft,1159,2.575555556,0.116566755,h/E/ft,_/_/h/E/f/t/_/,_/_/h/e/f/t/_/_/,34.04408906
soak,6797,15.10444444,0.254253898,s/oU/k,_/_/s/o/k/_/_/,_/_/s/o/a/k/_/_/,82.44392033
soap,7175,15.94444444,0.258905582,s/oU/p,_/_/s/o/p/_/_/,_/_/s/o/a/p/_/_/,84.70537173
soar,5250,11.66666667,0.232285668,s/oU/r,_/_/s/o/r/_/_/,_/_/s/o/a/r/_/_/,72.45688373
flinch,2136,4.746666667,0.159977763,fl/I/n/tS/,_/f/l/I/n/C/_/,_/f/l/i/n/c/h/_/,46.21688003
hope,132032,293.4044444,0.520105175,h/oU/p,_/_/h/o/p/_/_/,_/_/h/o/p/e/_/_/,363.3620784
rein,3787,8.415555556,0.205149345,r/eI/n,_/_/r/e/n/_/_/,_/_/r/e/i/n/_/_/,61.53860577
grasp,10437,23.19333333,0.291487856,gr/&/sp,_/g/r/@/s/p/_/,_/g/r/a/s/p/_/_/,102.1616366
drum,8255,18.34444444,0.271024564,dr/@/m,_/d/r/^/m/_/_/,_/d/r/u/m/_/_/_/,90.85703055
drub,16,0.035555556,0.05,dr/@/b,_/d/r/^/b/_/_/,_/d/r/u/b/_/_/_/,4
